"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Oct 30 16:57:42 UTC 2025","Thu Oct 30 16:57:42 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_benchmark",""
"skipped","Thu Oct 30 16:57:37 UTC 2025","Thu Oct 30 16:57:37 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Thu Oct 30 16:55:43 UTC 2025","Thu Oct 30 16:55:43 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_cnn_forward_throughput",""
"skipped","Thu Oct 30 16:57:30 UTC 2025","Thu Oct 30 16:57:30 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_h2d_bandwidth","Benchmark Host-to-Device (CPU to GPU) memory copy bandwidth."
"skipped","Thu Oct 30 16:57:24 UTC 2025","Thu Oct 30 16:57:24 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_end_to_end_inference_throughput",""
"passed","Thu Oct 30 16:55:56 UTC 2025","Thu Oct 30 16:56:02 UTC 2025","6721","tests","test_cpu_reference","","","","CPU Baseline: Sort (4194304 elements)",""
"skipped","Thu Oct 30 16:56:04 UTC 2025","Thu Oct 30 16:56:04 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp32_matmul_throughput",""
"skipped","Thu Oct 30 16:57:33 UTC 2025","Thu Oct 30 16:57:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_all_reduce_latency","Benchmark the latency of NCCL all-reduce operation."
"passed","Thu Oct 30 16:56:29 UTC 2025","Thu Oct 30 16:56:32 UTC 2025","3029","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation, cleanup, and capture memory usage."
"skipped","Thu Oct 30 16:56:08 UTC 2025","Thu Oct 30 16:56:08 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_mixed_precision_gain",""
"skipped","Thu Oct 30 16:57:22 UTC 2025","Thu Oct 30 16:57:22 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_h2d_latency",""
"passed","Thu Oct 30 16:56:12 UTC 2025","Thu Oct 30 16:56:23 UTC 2025","10412","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"skipped","Thu Oct 30 16:57:33 UTC 2025","Thu Oct 30 16:57:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_end_to_end_inference_throughput","Benchmark end-to-end inference throughput for a vision model."
"skipped","Thu Oct 30 16:57:32 UTC 2025","Thu Oct 30 16:57:32 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Benchmark P2P memory copy between two GPUs (requires NVLink/PCIe link)."
"skipped","Thu Oct 30 16:57:39 UTC 2025","Thu Oct 30 16:57:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_dataloader_to_gpu_throughput","Benchmark data transfer from a parallel DataLoader to GPU."
"skipped","Thu Oct 30 16:57:35 UTC 2025","Thu Oct 30 16:57:35 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_concurrent_kernel_streams","Benchmark concurrent execution using multiple CUDA streams."
"skipped","Thu Oct 30 16:57:26 UTC 2025","Thu Oct 30 16:57:26 UTC 2025","0","tests","test_multi_gpu","","","","test_amp_performance",""
"skipped","Thu Oct 30 16:56:07 UTC 2025","Thu Oct 30 16:56:07 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_memory_allocation",""
"passed","Thu Oct 30 16:56:34 UTC 2025","Thu Oct 30 16:56:35 UTC 2025","1737","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 73376.76",""
"passed","Thu Oct 30 16:56:39 UTC 2025","Thu Oct 30 16:56:41 UTC 2025","1955","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 167013.94",""
"skipped","Thu Oct 30 16:56:08 UTC 2025","Thu Oct 30 16:56:08 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_batchnorm_throughput",""
"skipped","Thu Oct 30 16:55:44 UTC 2025","Thu Oct 30 16:55:44 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_transformer_encoder_latency",""
"skipped","Thu Oct 30 16:56:06 UTC 2025","Thu Oct 30 16:56:06 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_tensor_add_bandwidth",""
"skipped","Thu Oct 30 16:56:06 UTC 2025","Thu Oct 30 16:56:06 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_transformer_latency",""
"skipped","Thu Oct 30 16:55:47 UTC 2025","Thu Oct 30 16:55:47 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_multi_gpu_scaling",""
"passed","Thu Oct 30 16:57:11 UTC 2025","Thu Oct 30 16:57:14 UTC 2025","2296","tests","test_inference_load","","","","test_inference_load[128]",""
